GEOID,x,y,area,OBJECTID_1,GEOID20,COUNTYFP20,CVAP_TOT20,CVAP_NHS20,CVAP_AIA20,CVAP_ASN20,CVAP_BLK20,CVAP_NHP20,CVAP_WHT20,CVAP_AIW20,CVAP_ASW20,CVAP_BLW20,CVAP_AIB20,CVAP_2OM20,CVAP_HSP20,C_TOT20,C_NHS20,C_AIA20,C_ASN20,C_BLK20,C_NHP20,C_WHT20,C_AIW20,C_ASW20,C_BLW20,C_AIB20,C_2OM20,C_HSP20,OBJECTID,STATEFP20,COUNTYFP_1,TRACTCE20,BLOCKCE20,GEOID20_1,NAME20,INTPTLAT20,INTPTLON20,G_ID,MCD_NAME,VTD,TOTAL_ADJ,WHITE_ADJ,BLACK_ADJ,AMIND_ADJ,ASIAN_ADJ,HWN_ADJ,MULTI_ADJ,OTHER_ADJ,UNKNOWN_AD,HISP_ADJ,NHISP_ADJ,NHWHITE_AD,NHBLACK_AD,NHAMIND_AD,NHASIAN_AD,NHHWN_ADJ,NHMULTI_AD,NHOTHER_AD,UNKNOWN_ET,TOTAL_VAP_,WHITE_VAP_,BLACK_VAP_,AMIND_VAP_,ASIAN_VAP_,HWN_VAP_AD,MULTI_VAP_,OTHER_VAP_,UNKNOWN_VA,HISP_VAP_A,NHISP_VAP_,NHWHITE_VA,NHBLACK_VA,NHAMIND_VA,NHASIAN_VA,NHHWN_VAP_,NHMULTI_VA,NHOTHER_VA,UNKNOWN__1,DistNeighb,DistCurren,Commission,Council,p0010001,p0010003,p0010004,p0010005,p0010006,p0010007,p0010008,p0010009,p0020002,NbdAlt2,Council2,DIST2000,BlkGrp,nbhdname,Shape_Leng,Shape_Area
360290001103023,1083430.2065639384,278823.95477759064,0.007560916891163757,988,360290001103023,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337,36,29,110,3023,360290001103023,Block 3023,42.8366918,-78.8554279,G360290001103023,Buffalo city,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,4149.330597477586,81051.27621250755
360290001103024,1083678.096068759,279060.61628089513,0.25846545000138044,3035,360290001103024,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336,36,29,110,3024,360290001103024,Block 3024,42.8386227,-78.8521693,G360290001103024,Buffalo city,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,6850.088851783238,2770664.4816685026
360290001103025,1083664.1339999356,279367.0569719969,0.14604877853624268,182,360290001103025,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2581,36,29,110,3025,360290001103025,Block 3025,42.8413765,-78.8520238,G360290001103025,Buffalo city,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,7620.110898481744,1565591.183404862
360290001103026,1084266.8821232426,279228.61204586213,0.30668631418761955,1382,360290001103026,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,36,29,110,3026,360290001103026,Block 3026,42.8396806,-78.8448344,G360290001103026,Buffalo city,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,9475.926628325444,3287534.7799503086
360290001103027,1084602.743361582,279272.8399344291,0.2653116084146505,1983,360290001103027,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2212,36,29,110,3027,360290001103027,Block 3027,42.8398219,-78.8407034,G360290001103027,Buffalo city,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,9019.400172642285,2843987.961593918
360290001103028,1084947.1553712322,279656.82680217765,0.5882859260877464,826,360290001103028,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1859,36,29,110,3028,360290001103028,Block 3028,42.8429979,-78.8361181,G360290001103028,Buffalo city,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,10667.135074058451,6306025.944950166
360290001103029,1084972.297194816,280524.2137634136,0.302611426321822,1053,360290001103029,29.0,45.74,40.87,0.0,0.0,0.0,0.0,47.41,0.0,0.0,0.0,0.0,0.0,5.79,58.45,49.23,0.0,0.0,0.0,0.0,60.38,0.0,0.0,0.0,0.0,0.0,9.62,44,36,29,110,3029,360290001103029,Block 3029,42.8507432,-78.8349176,G360290001103029,Buffalo city,343,61,55,0,0,2,0,4,0,0,10,51,47,0,0,2,0,2,0,0,43,41,0,0,0,0,2,0,0,7,36,34,0,0,0,0,2,0,0,N-D7,SOUTH,SOUTH,SOUTH,61.0,55.0,0.0,0.0,2.0,0.0,0.0,4.0,10.0,South,SOUTH,South,360290001103,Hopkins-Tifft,8080.811317379752,3243765.527218197
360290001103030,1085113.3098633115,280160.01714036864,0.016127545242282458,134,360290001103030,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,36,29,110,3030,360290001103030,Block 3030,42.847376,-78.8335779,G360290001103030,Buffalo city,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,1897.3064075033403,172875.10796360514
360290001103031,1085054.88794262,280900.3241434877,0.01944795463447809,422,360290001103031,29.0,57.44,36.33,0.0,0.0,3.14,0.0,32.07,0.0,0.0,0.0,0.0,0.0,18.2,67.08,46.34,0.0,0.0,3.62,0.0,34.69,0.0,0.0,0.0,0.0,0.0,21.15,1941,36,29,110,3031,360290001103031,Block 3031,42.8540472,-78.8335248,G360290001103031,Buffalo city,343,70,32,20,2,0,0,7,9,0,22,48,27,17,0,0,0,4,0,0,54,28,12,2,0,0,3,9,0,22,32,23,9,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,70.0,32.0,20.0,2.0,0.0,0.0,9.0,7.0,22.0,South,SOUTH,South,360290001103,Hopkins-Tifft,1992.667460910168,208466.310599732
360290001103032,1085047.9187432295,280991.1802568249,0.019430765377963895,1581,360290001103032,29.0,76.58,71.53,0.0,0.0,3.49,0.0,73.9,0.0,0.0,0.0,0.0,0.0,7.45,91.03,78.19,0.0,0.0,4.63,0.0,74.51,0.0,0.0,0.0,0.0,0.0,13.46,1873,36,29,110,3032,360290001103032,Block 3032,42.8548658,-78.8335158,G360290001103032,Buffalo city,343,95,58,19,0,0,0,11,7,0,14,81,58,19,0,0,0,4,0,0,72,53,10,0,0,0,5,4,0,9,63,53,10,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,95.0,58.0,19.0,0.0,0.0,0.0,7.0,11.0,14.0,South,SOUTH,South,360290001103,Hopkins-Tifft,1994.3359517381616,208281.9493933585
360290001103033,1085187.8314752034,281173.7497962289,0.03221038292511896,2139,360290001103033,29.0,130.83,95.37,0.0,0.0,5.93,0.0,90.63,0.0,0.0,0.0,0.0,0.0,32.27,150.44,92.67,0.0,0.0,4.43,0.0,92.5,0.0,0.0,0.0,0.0,0.0,58.65,22,36,29,110,3033,360290001103033,Block 3033,42.8563938,-78.8316251,G360290001103033,Buffalo city,244,160,93,25,0,2,0,25,15,0,62,98,72,23,0,2,0,1,0,0,126,79,20,0,2,0,15,10,0,40,86,65,18,0,2,0,1,0,0,N-D7,LOVEJOY,LOVEJOY,LOVEJOY,157.0,93.0,23.0,0.0,2.0,0.0,14.0,25.0,61.0,South,LOVEJOY,South,360290001103,Hopkins-Tifft,2852.2484506976407,345267.548761153
360290001103034,1085081.3609474313,281245.4076657432,0.026948358493651795,1058,360290001103034,29.0,73.39,69.26,0.0,0.0,6.28,0.0,59.96,0.0,0.0,0.0,0.0,0.0,6.62,107.32,87.84999999999998,0.0,0.0,5.44,0.0,82.22,0.0,0.0,0.0,0.0,0.0,20.19,1048,36,29,110,3034,360290001103034,Block 3034,42.8571161,-78.8328466,G360290001103034,Buffalo city,343,112,70,26,1,0,0,7,8,0,21,91,64,26,0,0,0,1,0,0,69,47,18,1,0,0,0,3,0,8,61,43,18,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,112.0,70.0,26.0,1.0,0.0,0.0,8.0,7.0,21.0,South,SOUTH,South,360290001103,Hopkins-Tifft,2345.4669365045097,288863.5679607007
360290001103035,1084972.7037153423,281263.9052115693,0.033659999506803435,2740,360290001103035,29.0,22.34,14.76,0.0,0.0,2.44,0.0,8.37,0.0,0.0,0.0,0.0,0.0,6.62,31.62,18.34,0.0,0.0,2.21,0.0,10.28,0.0,0.0,0.0,0.0,0.0,13.46,2409,36,29,110,3035,360290001103035,Block 3035,42.8573641,-78.8341495,G360290001103035,Buffalo city,343,33,10,11,0,0,0,6,6,0,14,19,8,8,0,0,0,3,0,0,21,8,6,0,0,0,1,6,0,8,13,6,6,0,0,0,1,0,0,N-D7,SOUTH,SOUTH,SOUTH,33.0,10.0,11.0,0.0,0.0,0.0,6.0,6.0,14.0,South,SOUTH,South,360290001103,Hopkins-Tifft,2796.0618782261854,360807.4864488774
360290001103036,1085040.9582983293,281075.1132857248,0.016605330461704627,1881,360290001103036,29.0,71.26,53.36,0.0,0.0,2.79,0.0,44.62,0.0,0.0,0.0,0.0,0.0,16.55,88.15999999999998,58.89,0.0,0.0,2.62,0.0,52.67,0.0,0.0,0.0,0.0,0.0,29.81,21,36,29,110,3036,360290001103036,Block 3036,42.8556224,-78.8335139,G360290001103036,Buffalo city,343,94,49,17,0,0,0,18,10,0,32,62,41,14,0,0,0,7,0,0,69,35,12,0,0,0,12,10,0,21,48,32,9,0,0,0,7,0,0,N-D7,SOUTH,SOUTH,SOUTH,92.0,49.0,16.0,0.0,0.0,0.0,9.0,18.0,31.0,South,SOUTH,South,360290001103,Hopkins-Tifft,1908.8863569764667,177995.49146484147
360290001103037,1084806.0665374277,278533.1254704712,0.0376025479659949,1543,360290001103037,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2727,36,29,110,3037,360290001103037,Block 3037,42.833046,-78.8389926,G360290001103037,Buffalo city,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,2729.2700784348285,403079.25619734655
360290001103038,1084412.4294324927,278842.8584471694,0.12427508624187743,234,360290001103038,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2723,36,29,110,3038,360290001103038,Block 3038,42.8361171,-78.8434613,G360290001103038,Buffalo city,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,5647.284267026005,1332169.674211782
360290001103039,1083868.1176154509,278752.2491269424,0.19257230767000313,654,360290001103039,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,36,29,110,3039,360290001103039,Block 3039,42.8357184,-78.8501752,G360290001103039,Buffalo city,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,10555.855921079712,2064308.6859832187
360290001103040,1083871.81236357,278663.065420599,0.03397414142493382,1156,360290001103040,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3091,36,29,110,3040,360290001103040,Block 3040,42.8349172,-78.850222,G360290001103040,Buffalo city,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,,SOUTH,,,,,,,,,,South,SOUTH,South,360290001103,Hopkins-Tifft,4496.7008018033985,364191.3110009172
360290001103041,1084916.0306272232,279176.90610011155,0.08023858509877552,1786,360290001103041,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2496,36,29,110,3041,360290001103041,Block 3041,42.8387255,-78.8369915,G360290001103041,Buffalo city,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,5877.783931199787,860111.8464380003
360290001103042,1085107.8623249563,278640.6425697386,0.3198008429869432,233,360290001103042,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2497,36,29,110,3042,360290001103042,Block 3042,42.8338806,-78.8349571,G360290001103042,Buffalo city,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,12768.588027366348,3428069.7015127395
360290001103043,1085132.3151346901,278315.7538371534,0.01715886723432176,541,360290001103043,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562,36,29,110,3043,360290001103043,Block 3043,42.8308527,-78.8352487,G360290001103043,Buffalo city,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,2262.335148963705,183932.9120723937
360290001103044,1084448.2844813294,278517.87842096755,0.1397515750724883,1574,360290001103044,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814,36,29,110,3044,360290001103044,Block 3044,42.8331808,-78.8433599,G360290001103044,Buffalo city,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,5335.395732676743,1498073.1591639486
360290001103045,1084342.0344390485,278666.7448235597,0.017445892215825754,1921,360290001103045,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2722,36,29,110,3045,360290001103045,Block 3045,42.8345939,-78.8444989,G360290001103045,Buffalo city,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,3785.152959010107,187012.2617387836
360290001103046,1083992.304259193,278598.1330460565,0.017516541146527634,2572,360290001103046,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033,36,29,110,3046,360290001103046,Block 3046,42.8342447,-78.8488233,G360290001103046,Buffalo city,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,4555.780835278166,187770.98319042617
360290001103047,1084099.2840746138,278576.148152679,0.04097799634111212,581,360290001103047,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898,36,29,110,3047,360290001103047,Block 3047,42.8339669,-78.8475447,G360290001103047,Buffalo city,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,3376.899117746452,439268.49468894734
360290001103048,1083812.3282374344,278444.7200119741,0.029015324629431082,1193,360290001103048,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,36,29,110,3048,360290001103048,Block 3048,42.8330077,-78.8511702,G360290001103048,Buffalo city,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,3248.918371481271,311035.44728284434
360290001103049,1083649.0740800458,278442.3369165926,0.007815012127184547,2708,360290001103049,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181,36,29,110,3049,360290001103049,Block 3049,42.8327858,-78.8529932,G360290001103049,Buffalo city,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,1509.4999214928544,83774.82924021396
360290001103050,1083982.7828568073,278411.67974346725,0.025475158414847546,217,360290001103050,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371,36,29,110,3050,360290001103050,Block 3050,42.8325828,-78.8491309,G360290001103050,Buffalo city,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,3278.727059305671,273084.99656959646
360290001103051,1085634.9569254944,277943.6004639696,0.06924868262007887,1132,360290001103051,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944,36,29,110,3051,360290001103051,Block 3051,42.8271398,-78.8295195,G360290001103051,Buffalo city,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,6705.355081507135,742299.3623257315
360290001103052,1085647.9992855066,278185.9332521855,0.25584141570713154,118,360290001103052,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445,36,29,110,3052,360290001103052,Block 3052,42.8292992,-78.8291109,G360290001103052,Buffalo city,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,12890.381858185183,2742442.014368202
360290001103053,1085457.4008857184,278296.61089379626,0.09408436861568771,122,360290001103053,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561,36,29,110,3053,360290001103053,Block 3053,42.8296913,-78.831855,G360290001103053,Buffalo city,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,5355.698878453713,1008522.0840879428
360290001103054,1086023.873795151,278228.12799392745,0.023801276221890693,1076,360290001103054,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800,36,29,110,3054,360290001103054,Block 3054,42.8293913,-78.8244961,G360290001103054,Buffalo city,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,2316.808129578336,255131.04815236325
360290001103055,1083300.7919190251,278370.4326643646,0.031112358121777636,2990,360290001103055,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334,36,29,110,3055,360290001103055,Block 3055,42.8327298,-78.8574683,G360290001103055,Buffalo city,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,4146.787100705838,333518.8689280024
360290001103056,1083480.929335024,278360.07177169883,0.013950267453789396,1046,360290001103056,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2725,36,29,110,3056,360290001103056,Block 3056,42.8325008,-78.855288,G360290001103056,Buffalo city,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D7,SOUTH,SOUTH,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,SOUTH,South,360290001103,Hopkins-Tifft,2501.2797607325724,149543.70896315767
